NUMERO,FECHA,PROVEEDOR,NOMBRE,ENVASE,CANTIDAD,ORIGEN,DESTINO,MFL,MOVIMIENTO,FVO
0000-00017181-A,2025-05-27 11:43:03,30074.0,LARGO MAYOR HNOS.,JVR ,70.0,PJP    ,  40143,TR,salida,
0000-00017184-A,2025-05-27 12:17:46,30982.0,LARGO MODERNO HNOS.,JVR ,24.0,PJP    ,  40450,SR,salida,
0000-00017185-A,2025-05-27 12:25:15,31223.0,CASCADA FERTIL S.A.,JVR ,58.0,PJP    ,  40817,TR,salida,
0000-00017186-A,2025-05-27 12:56:12,12421.0,LUNA REAL HNOS.,JVR ,84.0,PJP    ,  41575,TR,salida,
0000-00017188-A,2025-05-27 13:05:45,20001.0,MESETA NATURAL Y CIA,JVR ,66.0,PJP    ,  40070,TR,salida,
0000-00017190-A,2025-05-27 13:23:10,20001.0,MESETA NATURAL Y CIA,JVR ,67.0,PJP    ,  40070,TR,salida,
0000-00017193-A,2025-05-27 13:36:32,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,19.0,PJP    ,  40430,SR,salida,
0000-00017197-A,2025-05-27 13:57:46,30096.0,CUMBRE AGRARIO Y CIA,JVR ,75.0,PJP    ,  30096,TR,salida,
0000-00017201-A,2025-05-27 14:39:07,31042.0,VERDE NATURAL HNOS.,JVR ,52.0,PJP    ,  40436,TR,salida,
0000-00017202-A,2025-05-27 15:07:54,30191.0,SIERRA PRIMERO SAS,JVR ,23.0,  40946,PJP    ,EC,entrada,
0000-00017205-A,2025-05-27 15:23:25,30066.0,BAJO FEDERAL HNOS.,JVR ,36.0,PJP    ,  30066,TR,salida,
0000-00017202-A,2025-05-27 15:07:54,30191.0,SIERRA PRIMERO SAS,J   ,1.0,  40946,PJP    ,EC,entrada,
0000-00017212-A,2025-05-27 16:35:44,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,19.0,PJP    ,  41014,TR,salida,
0000-00017217-A,2025-05-27 17:01:19,30074.0,LARGO MAYOR HNOS.,JVR ,72.0,PJP    ,  40143,TR,salida,
0000-00017220-A,2025-05-27 17:15:33,30066.0,BAJO FEDERAL HNOS.,JVR ,40.0,PJP    ,  30066,TR,salida,
0000-00017221-A,2025-05-27 17:32:01,30074.0,LARGO MAYOR HNOS.,JVR ,77.0,PJP    ,  40143,TR,salida,
0000-00017224-A,2025-05-27 17:47:00,30074.0,LARGO MAYOR HNOS.,JVR ,63.0,PJP    ,  40143,TR,salida,
0000-00017226-A,2025-05-27 18:03:01,30669.0,CAMPO INDUSTRIAL SA,JVRE,33.0,  30669,PJP    ,NR,entrada,
0000-00017227-A,2025-05-27 18:11:00,30885.0,RINCON ORGANICO HNOS.,JVR ,25.0,PJP    ,  30885,TR,salida,
0000-00017227-A,2025-05-27 18:11:00,40115.0,QUIROGA PEDRO,JVR ,43.0,PJP    ,  40587,TR,salida,
0000-00017234-A,2025-05-28 08:38:16,30831.0,IBARRA RICARDO CESAR,JVR ,14.0,PJP    ,  40264,AC,salida,
0000-00017235-A,2025-05-28 09:00:56,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,65.0,PJP    ,  40351,SR,salida,
0000-00017238-A,2025-05-28 09:41:34,30191.0,SIERRA PRIMERO SAS,JVR ,21.0,  40946,PJP    ,NR,entrada,
0000-00017239-A,2025-05-28 09:42:27,31269.0,QUIROGA JAVIER,JVR ,11.0,PJP    ,  40665,TR,salida,
0000-00017240-A,2025-05-28 09:43:04,31042.0,VERDE NATURAL HNOS.,JVR ,57.0,PJP    ,  40436,TR,salida,
0000-00017241-A,2025-05-28 10:05:32,31096.0,SENDERO MAYOR SAS,JVR ,26.0,PJP    ,  41300,TR,salida,
0000-00017243-A,2025-05-28 10:26:29,30994.0,DIAZ NESTOR,JVR ,30.0,PJP    ,  40629,TR,salida,
0000-00017245-A,2025-05-28 10:38:17,31273.0,DUARTE MARCOS,JVR ,57.0,PJP    ,  30808,TR,salida,
0000-00017247-A,2025-05-28 10:54:13,30073.0,RIO ORGANICO E HIJOS,JVR ,10.0,  40140,PJP    ,EC,entrada,
0000-00017248-A,2025-05-28 11:14:08,30074.0,LARGO MAYOR HNOS.,JVR ,77.0,PJP    ,  40143,TR,salida,
0000-00017251-A,2025-05-28 11:43:57,30198.0,AURORA FEDERAL HNOS.,JVR ,27.0,PJP    ,  41029,TR,salida,
0000-00017252-A,2025-05-28 11:44:39,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,26.0,PJP    ,  41014,TR,salida,
0000-00017253-A,2025-05-28 11:45:06,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,14.0,PJP    ,  41014,TR,salida,
0000-00017256-A,2025-05-28 12:08:16,31223.0,CASCADA FERTIL S.A.,JVR ,78.0,PJP    ,  40817,TR,salida,
0000-00017260-A,2025-05-28 13:03:41,30074.0,LARGO MAYOR HNOS.,JVR ,44.0,  40284,PJP    ,NR,entrada,
0000-00017264-A,2025-05-28 14:35:04,31273.0,DUARTE MARCOS,JVR ,29.0,  41152,PJP    ,EC,entrada,
0000-00017264-A,2025-05-28 14:35:04,31329.0,LARGO AGROPECUARIO S.A.,JVR ,4.0,  30219,PJP    ,EC,entrada,
0000-00017264-A,2025-05-28 14:35:04,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,30.0,PJP    ,  41083,TR,salida,
0000-00017265-A,2025-05-28 14:37:43,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,88.0,PJP    ,  41083,TR,salida,
0000-00017268-A,2025-05-28 16:08:44,40098.0,BOSQUE CENTRAL Y CIA,JVR ,27.0,PJP    ,  40388,TR,salida,
0000-00017269-A,2025-05-28 16:11:47,30066.0,BAJO FEDERAL HNOS.,JVR ,31.0,PJP    ,  30066,TR,salida,
0000-00017273-A,2025-05-28 17:07:37,30074.0,LARGO MAYOR HNOS.,JVR ,63.0,PJP    ,  40143,TR,salida,
0000-00017285-A,2025-05-29 07:53:29,40115.0,QUIROGA PEDRO,JVR ,59.0,PJP    ,  40587,TR,salida,
0000-00017290-A,2025-05-29 09:10:32,30074.0,LARGO MAYOR HNOS.,JVR ,70.0,PJP    ,  40143,TR,salida,
0000-00017291-A,2025-05-29 09:26:12,30066.0,BAJO FEDERAL HNOS.,JVR ,13.0,PJP    ,  30066,TR,salida,
0000-00017292-A,2025-05-29 09:26:50,30357.0,CABRERA JAVIER RAUL,JVR ,34.0,PJP    ,  30357,TR,salida,
0000-00017293-A,2025-05-29 10:05:45,30885.0,RINCON ORGANICO HNOS.,JVR ,65.0,PJP    ,  30885,TR,salida,
0000-00017297-A,2025-05-29 10:17:33,30066.0,BAJO FEDERAL HNOS.,JVR ,27.0,PJP    ,  30066,TR,salida,
0000-00017299-A,2025-05-29 10:41:09,30074.0,LARGO MAYOR HNOS.,JVR ,67.0,PJP    ,  40143,TR,salida,
0000-00017301-A,2025-05-29 11:09:16,12421.0,LUNA REAL HNOS.,JVR ,62.0,PJP    ,  41575,TR,salida,
0000-00017303-A,2025-05-29 11:23:10,30074.0,LARGO MAYOR HNOS.,JVR ,56.0,PJP    ,  40143,TR,salida,
0000-00017308-A,2025-05-29 11:41:40,31042.0,VERDE NATURAL HNOS.,JVR ,70.0,PJP    ,  40436,TR,salida,
0000-00017310-A,2025-05-29 11:43:39,30074.0,LARGO MAYOR HNOS.,JVR ,64.0,PJP    ,  40143,TR,salida,
0000-00017311-A,2025-05-29 11:55:18,12421.0,LUNA REAL HNOS.,JVR ,39.0,PJP    ,  30469,TR,salida,
0000-00017313-A,2025-05-29 12:01:05,12421.0,LUNA REAL HNOS.,JVR ,21.0,PJP    ,  30469,TR,salida,
0000-00017314-A,2025-05-29 12:02:42,12421.0,LUNA REAL HNOS.,JVR ,24.0,PJP    ,  30469,TR,salida,
0000-00017317-A,2025-05-29 12:42:07,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,55.0,PJP    ,  30721,TR,salida,
0000-00017321-A,2025-05-29 13:29:39,12421.0,LUNA REAL HNOS.,JVR ,27.0,PJP    ,  30469,TR,salida,
0000-00017324-A,2025-05-29 13:36:38,31223.0,CASCADA FERTIL S.A.,JVR ,62.0,PJP    ,  40817,TR,salida,
0000-00017327-A,2025-05-29 14:37:18,30074.0,LARGO MAYOR HNOS.,JVR ,69.0,PJP    ,  40143,TR,salida,
0000-00017337-A,2025-05-29 17:32:11,30427.0,LADERA HORTICOLA Y CIA,JVR ,29.0,PJP    ,  41307,TR,salida,
0000-00017340-A,2025-05-29 17:57:21,30074.0,LARGO MAYOR HNOS.,JVR ,70.0,PJP    ,  40143,TR,salida,
0000-00017342-A,2025-05-29 18:03:01,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,14.0,PJP    ,  41014,TR,salida,
0000-00017343-A,2025-05-29 18:03:35,40115.0,QUIROGA PEDRO,JVR ,63.0,PJP    ,  40587,TR,salida,
0000-00017345-A,2025-05-30 06:30:42,31261.0,LADERA REAL Y CIA,JVRE,23.0,PJP    ,  40272,TR,salida,
0000-00017345-A,2025-05-30 06:30:42,31261.0,LADERA REAL Y CIA,JVR ,48.0,PJP    ,  40272,TR,salida,
0000-00017349-A,2025-05-30 08:18:25,30066.0,BAJO FEDERAL HNOS.,JVR ,33.0,PJP    ,  30066,TR,salida,
0000-00017350-A,2025-05-30 08:32:35,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,26.0,PJP    ,  41014,TR,salida,
0000-00017352-A,2025-05-30 08:56:21,30427.0,LADERA HORTICOLA Y CIA,JVR ,24.0,PJP    ,  41307,TR,salida,
0000-00017354-A,2025-05-30 10:13:31,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,21.0,PJP    ,  30656,TR,salida,
0000-00017356-A,2025-05-30 10:19:39,31289.0,PLANICIE FEDERAL HNOS.,JVR ,5.0,PJP    ,  41058,TR,salida,
0000-00017359-A,2025-05-30 10:30:27,30074.0,LARGO MAYOR HNOS.,JVR ,65.0,PJP    ,  40143,TR,salida,
0000-00017360-A,2025-05-30 10:38:51,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,17.0,PJP    ,  41014,TR,salida,
0000-00017361-A,2025-05-30 10:47:03,30074.0,LARGO MAYOR HNOS.,JVR ,69.0,PJP    ,  40143,TR,salida,
0000-00017366-A,2025-05-30 11:56:08,30927.0,VARGAS TOMAS ANTONIO,JVR ,19.0,PJP    ,  41084,TR,salida,
0000-00017368-A,2025-05-30 12:00:00,30173.0,LARGO FERTIL SRL,JVR ,65.0,PJP    ,  30173,TR,salida,
0000-00017370-A,2025-05-30 12:24:50,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,19.0,PJP    ,  41014,TR,salida,
0000-00017374-A,2025-05-30 12:43:17,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,32.0,PJP    ,  30515,SR,salida,
0000-00017378-A,2025-05-30 13:20:16,31223.0,CASCADA FERTIL S.A.,JVR ,47.0,PJP    ,  40817,TR,salida,
0000-00017381-A,2025-05-30 13:47:34,30074.0,LARGO MAYOR HNOS.,JVR ,66.0,PJP    ,  40143,TR,salida,
0000-00017384-A,2025-05-30 15:32:19,12421.0,LUNA REAL HNOS.,JVR ,21.0,  41445,PJP    ,EC,entrada,
0000-00017385-A,2025-05-30 15:32:41,31029.0,RAMOS IGNACIO LEANDRO,JVR ,29.0,PJP    ,  41465,TR,salida,
0000-00017385-A,2025-05-30 15:32:41,30018.0,GONZALEZ RAMON FERNANDO,JVR ,5.0,PJP    ,  30018,TR,salida,
0000-00017387-A,2025-05-30 15:38:43,31096.0,SENDERO MAYOR SAS,JVR ,25.0,PJP    ,  41300,TR,salida,
0000-00017389-A,2025-05-30 15:48:40,30074.0,LARGO MAYOR HNOS.,JVR ,54.0,PJP    ,  40143,TR,salida,
0000-00017391-A,2025-05-30 16:10:18,30074.0,LARGO MAYOR HNOS.,JVR ,81.0,  40989,PJP    ,EC,entrada,
0000-00017391-A,2025-05-30 16:10:18,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,62.0,PJP    ,  41083,TR,salida,
0000-00017393-A,2025-05-30 16:15:11,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,74.0,PJP    ,  41083,TR,salida,
0000-00017395-A,2025-05-30 16:22:14,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,19.0,PJP    ,  41014,TR,salida,
0000-00017398-A,2025-05-30 17:03:19,12421.0,LUNA REAL HNOS.,JVR ,83.0,PJP    ,  41575,TR,salida,
0000-00017401-A,2025-05-30 17:20:10,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,10.0,PJP    ,  40430,SR,salida,
0000-00017403-A,2025-05-30 17:28:28,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,30.0,PJP    ,  40646,TR,salida,
0000-00017387-A,2025-05-30 15:38:43,31096.0,SENDERO MAYOR SAS,JVR ,20.0,  41300,PJP    ,VF,entrada,
0000-00017406-A,2025-05-30 18:08:38,31126.0,VALLE REGIONAL SA,JVR ,25.0,PJP    ,  30465,TR,salida,
0000-00017408-A,2025-05-30 18:10:15,31273.0,DUARTE MARCOS,JVR ,66.0,PJP    ,  30808,TR,salida,
0000-00017411-A,2025-05-30 18:37:53,30066.0,BAJO FEDERAL HNOS.,JVR ,23.0,PJP    ,  30066,TR,salida,
0000-00017415-A,2025-05-31 07:19:08,31042.0,VERDE NATURAL HNOS.,JVR ,62.0,PJP    ,  40436,TR,salida,
0000-00017419-A,2025-05-31 08:51:28,30066.0,BAJO FEDERAL HNOS.,JVR ,19.0,PJP    ,  30066,TR,salida,
0000-00017422-A,2025-05-31 09:20:08,30066.0,BAJO FEDERAL HNOS.,JVR ,24.0,PJP    ,  30066,TR,salida,
0000-00017426-A,2025-05-31 09:36:32,31126.0,VALLE REGIONAL SA,JVR ,1.0,  30465,PJP    ,EC,entrada,
0000-00017435-A,2025-05-31 12:59:25,30074.0,LARGO MAYOR HNOS.,JVR ,49.0,PJP    ,  40143,TR,salida,
0000-00017436-A,2025-05-31 13:02:18,30074.0,LARGO MAYOR HNOS.,JVR ,67.0,PJP    ,  40143,TR,salida,
0000-00017438-A,2025-05-31 13:37:04,30074.0,LARGO MAYOR HNOS.,JVR ,55.0,PJP    ,  40143,TR,salida,
0000-00017443-A,2025-06-02 09:57:28,35041.0,PRADO FRUTICOLA S.R.L.,JVR ,56.0,PJP    ,  30569,TR,salida,
0000-00017458-A,2025-06-02 15:32:54,30198.0,AURORA FEDERAL HNOS.,JVR ,30.0,PJP    ,  41029,TR,salida,
0000-00017464-A,2025-06-02 16:32:04,30074.0,LARGO MAYOR HNOS.,JVR ,84.0,PJP    ,  40143,TR,salida,
0000-00017468-A,2025-06-02 16:48:57,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,65.0,PJP    ,  30051,TR,salida,
0000-00017471-A,2025-06-02 16:52:43,12421.0,LUNA REAL HNOS.,JVR ,68.0,PJP    ,  41575,TR,salida,
0000-00017476-A,2025-06-02 17:27:18,30074.0,LARGO MAYOR HNOS.,JVR ,52.0,PJP    ,  40143,TR,salida,
0000-00017480-A,2025-06-02 17:44:11,31042.0,VERDE NATURAL HNOS.,JVR ,80.0,PJP    ,  40436,TR,salida,
0000-00017481-A,2025-06-02 18:02:08,30074.0,LARGO MAYOR HNOS.,JVR ,58.0,PJP    ,  40143,TR,salida,
0000-00017483-A,2025-06-02 18:07:44,30074.0,LARGO MAYOR HNOS.,JVR ,58.0,PJP    ,  40143,TR,salida,
0000-00017484-A,2025-06-02 18:09:27,40071.0,RUIZ,JVR ,26.0,PJP    ,  40295,TR,salida,
0000-00017493-A,2025-06-03 08:06:54,40115.0,QUIROGA PEDRO,JVR ,31.0,PJP    ,  40587,TR,salida,
0000-00017493-A,2025-06-03 08:06:54,31223.0,CASCADA FERTIL S.A.,JVR ,35.0,PJP    ,  40817,TR,salida,
0000-00017494-A,2025-06-03 08:14:40,30066.0,BAJO FEDERAL HNOS.,JVR ,30.0,PJP    ,  30066,TR,salida,
0000-00017496-A,2025-06-03 08:49:47,30198.0,AURORA FEDERAL HNOS.,JVR ,35.0,PJP    ,  41029,TR,salida,
0000-00017502-A,2025-06-03 10:33:46,30074.0,LARGO MAYOR HNOS.,JVR ,54.0,PJP    ,  40143,TR,salida,
0000-00017506-A,2025-06-03 11:05:10,30096.0,CUMBRE AGRARIO Y CIA,JVR ,67.0,PJP    ,  30096,TR,salida,
0000-00017507-A,2025-06-03 11:05:55,30074.0,LARGO MAYOR HNOS.,JVR ,83.0,PJP    ,  40143,TR,salida,
0000-00017508-A,2025-06-03 11:09:35,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,37.0,PJP    ,  41014,TR,salida,
0000-00017513-A,2025-06-03 11:49:12,30074.0,LARGO MAYOR HNOS.,JVR ,70.0,PJP    ,  40143,TR,salida,
0000-00017516-A,2025-06-03 12:12:17,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,61.0,PJP    ,  30051,TR,salida,
0000-00017521-A,2025-06-03 12:44:32,31269.0,QUIROGA JAVIER,JVR ,24.0,PJP    ,  40665,TR,salida,
0000-00017535-A,2025-06-03 16:37:47,30074.0,LARGO MAYOR HNOS.,JVR ,58.0,PJP    ,  40143,TR,salida,
0000-00017536-A,2025-06-03 16:43:24,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,66.0,PJP    ,  40351,TR,salida,
0000-00017542-A,2025-06-03 17:29:23,30066.0,BAJO FEDERAL HNOS.,JVR ,23.0,PJP    ,  30066,TR,salida,
0000-00017547-A,2025-06-03 17:48:34,31273.0,DUARTE MARCOS,JVR ,63.0,PJP    ,  30808,TR,salida,
0000-00017552-A,2025-06-03 18:02:35,30074.0,LARGO MAYOR HNOS.,JVR ,40.0,  40989,PJP    ,NR,entrada,
0000-00017552-A,2025-06-03 18:02:35,31329.0,LARGO AGROPECUARIO S.A.,JVR ,23.0,  41425,PJP    ,NR,entrada,
0000-00017552-A,2025-06-03 18:02:35,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,58.0,PJP    ,  41083,TR,salida,
0000-00017553-A,2025-06-03 18:06:29,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,75.0,PJP    ,  41083,TR,salida,
0000-00017555-A,2025-06-03 18:32:54,31223.0,CASCADA FERTIL S.A.,JVR ,61.0,PJP    ,  40817,TR,salida,
0000-00017557-A,2025-06-03 19:28:10,30885.0,RINCON ORGANICO HNOS.,JVR ,59.0,PJP    ,  30885,TR,salida,
0000-00017568-A,2025-06-04 08:37:57,30198.0,AURORA FEDERAL HNOS.,JVR ,18.0,PJP    ,  41029,TR,salida,
0000-00017573-A,2025-06-04 09:25:42,40071.0,RUIZ,JVR ,30.0,PJP    ,  40295,TR,salida,
0000-00017575-A,2025-06-04 09:47:31,31096.0,SENDERO MAYOR SAS,JVR ,21.0,PJP    ,  41300,TR,salida,
0000-00017576-A,2025-06-04 09:56:18,12421.0,LUNA REAL HNOS.,JVR ,38.0,PJP    ,  30469,TR,salida,
0000-00017577-A,2025-06-04 10:00:59,30723.0,SOSA RICARDO NICOLAS,JVR ,79.0,  30723,PJP    ,NR,entrada,
0000-00017577-A,2025-06-04 10:00:59,30387.0,ESTANCIA NATURAL SRL,JVR ,91.0,PJP    ,  41015,EC,salida,
0000-00017578-A,2025-06-04 10:02:18,30723.0,SOSA RICARDO NICOLAS,JVR ,66.0,  30723,PJP    ,NR,entrada,
0000-00017578-A,2025-06-04 10:02:18,30387.0,ESTANCIA NATURAL SRL,JVR ,96.0,PJP    ,  41015,EC,salida,
0000-00017579-A,2025-06-04 10:02:57,30723.0,SOSA RICARDO NICOLAS,JVR ,66.0,  30723,PJP    ,NR,entrada,
0000-00017579-A,2025-06-04 10:02:57,40110.0,PRADERA ORGANICO HNOS.,JVR ,86.0,PJP    ,  41188,EC,salida,
0000-00017580-A,2025-06-04 10:10:59,30074.0,LARGO MAYOR HNOS.,JVR ,57.0,PJP    ,  40143,TR,salida,
0000-00017581-A,2025-06-04 10:12:45,31042.0,VERDE NATURAL HNOS.,JVR ,56.0,PJP    ,  40436,TR,salida,
0000-00017582-A,2025-06-04 10:13:19,30074.0,LARGO MAYOR HNOS.,JVR ,64.0,PJP    ,  40143,TR,salida,
0000-00017587-A,2025-06-04 10:51:05,12421.0,LUNA REAL HNOS.,JVR ,39.0,PJP    ,  30469,TR,salida,
0000-00017594-A,2025-06-04 11:38:08,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,48.0,PJP    ,  30721,TR,salida,
0000-00017598-A,2025-06-04 11:53:06,30074.0,LARGO MAYOR HNOS.,JVR ,75.0,PJP    ,  40143,TR,salida,
0000-00017605-A,2025-06-04 12:35:05,30074.0,LARGO MAYOR HNOS.,JVR ,51.0,PJP    ,  40143,TR,salida,
0000-00017611-A,2025-06-04 13:10:40,30074.0,LARGO MAYOR HNOS.,JVR ,77.0,PJP    ,  40143,TR,salida,
0000-00017613-A,2025-06-04 14:24:16,12421.0,LUNA REAL HNOS.,JVR ,34.0,PJP    ,  30469,TR,salida,
0000-00017618-A,2025-06-04 15:05:27,31273.0,DUARTE MARCOS,JVR ,70.0,PJP    ,  30808,TR,salida,
0000-00017625-A,2025-06-04 16:37:34,30074.0,LARGO MAYOR HNOS.,JVR ,55.0,PJP    ,  40143,TR,salida,
0000-00017627-A,2025-06-04 16:47:30,31223.0,CASCADA FERTIL S.A.,JVR ,82.0,PJP    ,  40817,TR,salida,
0000-00017632-A,2025-06-04 17:30:03,30837.0,QUIROGA HERNAN LUCAS,JVR ,31.0,PJP    ,  30837,TR,salida,
0000-00017634-A,2025-06-04 17:40:59,31093.0,TORRES FABIAN MARTIN,JVR ,89.0,PJP    ,  41458,AC,salida,
0000-00017636-A,2025-06-04 17:58:38,12421.0,LUNA REAL HNOS.,JVR ,60.0,PJP    ,  41575,TR,salida,
0000-00017638-A,2025-06-04 18:15:47,30066.0,BAJO FEDERAL HNOS.,JVR ,25.0,PJP    ,  30066,TR,salida,
0000-00017639-A,2025-06-04 18:20:57,30198.0,AURORA FEDERAL HNOS.,JVR ,36.0,PJP    ,  41029,TR,salida,
0000-00017642-A,2025-06-04 18:38:21,30074.0,LARGO MAYOR HNOS.,JVR ,63.0,PJP    ,  40143,TR,salida,
0000-00017644-A,2025-06-04 18:45:57,31093.0,TORRES FABIAN MARTIN,JVR ,75.0,PJP    ,  41458,AC,salida,
0000-00017654-A,2025-06-05 07:51:35,31093.0,TORRES FABIAN MARTIN,JVR ,99.0,PJP    ,  41458,AC,salida,
0000-00017655-A,2025-06-05 08:29:42,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,22.0,PJP    ,  41320,TR,salida,
0000-00017669-A,2025-06-05 10:33:46,31096.0,SENDERO MAYOR SAS,JVR ,27.0,PJP    ,  41300,TR,salida,
0000-00017671-A,2025-06-05 10:41:56,30941.0,CAMPO REGIONAL S.A.,JVR ,28.0,PJP    ,  40238,TR,salida,
0000-00017675-A,2025-06-05 11:15:25,30074.0,LARGO MAYOR HNOS.,JVR ,72.0,PJP    ,  40143,TR,salida,
0000-00017679-A,2025-06-05 11:52:34,30427.0,LADERA HORTICOLA Y CIA,JVR ,29.0,PJP    ,  41307,TR,salida,
0000-00017680-A,2025-06-05 12:35:41,30074.0,LARGO MAYOR HNOS.,JVR ,74.0,PJP    ,  40143,TR,salida,
0000-00017686-A,2025-06-05 14:11:13,30427.0,LADERA HORTICOLA Y CIA,JVR ,15.0,PJP    ,  41307,TR,salida,
0000-00017687-A,2025-06-05 14:11:47,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,23.0,PJP    ,  41320,TR,salida,
0000-00017692-A,2025-06-05 15:29:02,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,20.0,PJP    ,  40430,SR,salida,
0000-00017694-A,2025-06-05 16:01:31,30885.0,RINCON ORGANICO HNOS.,JVR ,74.0,PJP    ,  30885,TR,salida,
0000-00017695-A,2025-06-05 16:06:44,31223.0,CASCADA FERTIL S.A.,JVR ,61.0,PJP    ,  40817,TR,salida,
0000-00017697-A,2025-06-05 16:24:22,40071.0,RUIZ,JVR ,23.0,PJP    ,  40295,TR,salida,
0000-00017699-A,2025-06-05 16:30:05,30074.0,LARGO MAYOR HNOS.,JVR ,67.0,PJP    ,  40143,TR,salida,
0000-00017700-A,2025-06-05 16:45:56,30173.0,LARGO FERTIL SRL,JVR ,71.0,PJP    ,  30173,TR,salida,
0000-00017705-A,2025-06-05 17:06:41,31273.0,DUARTE MARCOS,JVR ,34.0,  30497,PJP    ,NR,entrada,
0000-00017705-A,2025-06-05 17:06:41,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,13.0,  41083,PJP    ,NR,entrada,
0000-00017705-A,2025-06-05 17:06:41,31329.0,LARGO AGROPECUARIO S.A.,JVR ,18.0,  30219,PJP    ,NR,entrada,
0000-00017707-A,2025-06-05 17:13:05,30066.0,BAJO FEDERAL HNOS.,JVR ,36.0,PJP    ,  30066,TR,salida,
0000-00017712-A,2025-06-05 17:32:34,12445.0,MORALES HUGO,JVR ,15.0,PJP    ,  30402,TR,salida,
0000-00017714-A,2025-06-05 17:42:39,30266.0,MANANTIAL MODERNO SRL,JVR ,21.0,PJP    ,  30266,TR,salida,
0000-00017717-A,2025-06-05 18:00:59,31273.0,DUARTE MARCOS,JVR ,49.0,PJP    ,  30808,TR,salida,
0000-00017719-A,2025-06-05 18:22:16,31273.0,DUARTE MARCOS,JVR ,65.0,PJP    ,  30808,TR,salida,
0000-00017720-A,2025-06-05 18:49:56,31223.0,CASCADA FERTIL S.A.,JVR ,57.0,PJP    ,  40817,TR,salida,
0000-00017734-A,2025-06-06 10:04:59,31093.0,TORRES FABIAN MARTIN,JVR ,71.0,PJP    ,  41458,TR,salida,
0000-00017741-A,2025-06-06 10:41:26,31289.0,PLANICIE FEDERAL HNOS.,JVR ,13.0,PJP    ,  41058,TR,salida,
0000-00017742-A,2025-06-06 10:42:01,30191.0,SIERRA PRIMERO SAS,JVR ,23.0,  40946,PJP    ,NR,entrada,
0000-00017743-A,2025-06-06 10:44:31,30074.0,LARGO MAYOR HNOS.,JVR ,62.0,PJP    ,  40143,TR,salida,
0000-00017745-A,2025-06-06 10:55:32,20001.0,MESETA NATURAL Y CIA,JVR ,25.0,PJP    ,  20001,TR,salida,
0000-00017746-A,2025-06-06 10:57:25,40069.0,ALVAREZ MARCELO,JVR ,33.0,PJP    ,  40294,TR,salida,
0000-00017749-A,2025-06-06 11:30:02,30982.0,LARGO MODERNO HNOS.,JVR ,28.0,PJP    ,  40450,SR,salida,
0000-00017753-A,2025-06-06 11:40:36,31273.0,DUARTE MARCOS,JVR ,20.0,  41400,PJP    ,NR,entrada,
0000-00017754-A,2025-06-06 11:42:03,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,82.0,PJP    ,  41083,TR,salida,
0000-00017756-A,2025-06-06 11:47:18,40069.0,ALVAREZ MARCELO,JVR ,18.0,PJP    ,  40294,TR,salida,
0000-00017758-A,2025-06-06 11:50:54,31128.0,LAGO PATAGONICO E HIJOS,JVR ,30.0,PJP    ,  41467,TR,salida,
0000-00017759-A,2025-06-06 12:01:02,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,19.0,PJP    ,  30656,TR,salida,
0000-00017766-A,2025-06-06 14:17:38,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,74.0,PJP    ,  30721,TR,salida,
0000-00017773-A,2025-06-06 15:35:14,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,1.0,  30656,PJP    ,EC,entrada,
0000-00017774-A,2025-06-06 15:35:34,40071.0,RUIZ,JVR ,27.0,PJP    ,  40295,TR,salida,
0000-00017775-A,2025-06-06 15:39:18,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,30.0,PJP    ,  40187,TR,salida,
