NUMERO,FECHA,PROVEEDOR,NOMBRE,ENVASE,CANTIDAD,ORIGEN,DESTINO,MFL,MOVIMIENTO,FVO
0000-00019861-A,2025-08-29 11:00:40,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,56.0,  30051,ZL08   ,XX,entrada,2025-09-04 07:12:02
0000-00019860-A,2025-08-29 10:56:21,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,1.0,  30721,ZL08   ,XX,entrada,2025-09-09 09:23:01
0000-00019862-A,2025-08-29 11:29:34,31042.0,VERDE NATURAL HNOS.,JVR ,20.0,  40436,ZL05   ,XX,entrada,2025-09-05 16:30:00
0000-00019862-A,2025-08-29 11:29:34,31042.0,VERDE NATURAL HNOS.,JVR ,46.0,  40436,ZL05   ,XX,entrada,2025-09-09 06:04:48
0000-00019864-A,2025-08-29 12:30:27,31329.0,LARGO AGROPECUARIO S.A.,JVR ,3.0,  30071,ZL08   ,XX,entrada,2025-09-09 06:04:48
0000-00019866-A,2025-08-29 12:42:12,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,11.0,  30664,ZL05   ,XX,entrada,2025-09-09 06:04:48
0000-00019866-A,2025-08-29 12:42:12,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,48.0,  30664,ZL05   ,XX,entrada,2025-09-05 07:20:00
0000-00019869-A,2025-08-29 12:56:54,30438.0,PAEZ FABIAN MARCOS,JVR ,10.0,  41601,ZL05   ,XX,entrada,2025-09-01 11:13:00
0000-00019869-A,2025-08-29 12:56:54,30438.0,PAEZ FABIAN MARCOS,JVR ,22.0,  41601,ZL05   ,XX,entrada,2025-09-05 16:30:00
0000-00019876-A,2025-08-29 14:31:04,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,29.0,  40646,ZL05   ,XX,entrada,2025-09-05 16:30:00
0000-00019881-A,2025-08-29 17:01:32,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,51.0,  40351,ZL03   ,XX,entrada,2025-09-02 16:16:52
0000-00019881-A,2025-08-29 17:01:32,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,16.0,  40351,ZL05   ,XX,entrada,2025-09-01 11:13:00
0000-00019882-A,2025-08-29 17:06:10,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,14.0,  30656,Z12C   ,XX,entrada,2025-09-02 08:41:59
0000-00019882-A,2025-08-29 17:06:10,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,1.0,  30656,ZL08   ,XX,entrada,2025-09-09 06:04:48
0000-00019882-A,2025-08-29 17:06:10,31096.0,SENDERO MAYOR SAS,JVR ,8.0,  41300,Z12C   ,XX,entrada,2025-09-02 08:42:06
0000-00019883-A,2025-08-29 17:21:10,40115.0,QUIROGA PEDRO,JVR ,4.0,  40587,Z12C   ,XX,entrada,2025-09-02 08:42:20
0000-00019883-A,2025-08-29 17:21:10,40115.0,QUIROGA PEDRO,JVR ,55.0,  40587,ZL05   ,XX,entrada,2025-08-30 07:56:04
0000-00019883-A,2025-08-29 17:21:10,40115.0,QUIROGA PEDRO,JVR ,1.0,  40587,ZL08   ,XX,entrada,2025-09-09 06:04:48
0000-00019884-A,2025-08-29 18:01:27,30927.0,VARGAS TOMAS ANTONIO,JVR ,13.0,  41084,ZL05   ,XX,entrada,2025-08-30 07:56:04
0000-00019884-A,2025-08-29 18:01:27,30927.0,VARGAS TOMAS ANTONIO,JVR ,10.0,  41084,Z12C   ,XX,entrada,2025-09-02 08:42:12
0000-00019886-A,2025-08-29 18:17:57,12421.0,LUNA REAL HNOS.,JVR ,24.0,  30469,Z12C   ,XX,entrada,2025-09-02 08:42:27
0000-00019888-A,2025-08-30 09:45:31,31273.0,DUARTE MARCOS,JVR ,69.0,  30808,Z12C   ,XX,entrada,2025-09-02 08:42:31
0000-00019890-A,2025-08-30 10:25:11,12421.0,LUNA REAL HNOS.,JVR ,4.0,  30469,Z12C   ,XX,entrada,2025-09-02 08:42:48
0000-00019890-A,2025-08-30 10:25:11,31383.0,HERRERA ANTONIO DANIEL,JVR ,19.0,  41509,Z12C   ,XX,entrada,2025-09-02 08:42:51
0000-00019890-A,2025-08-30 10:25:11,31383.0,HERRERA ANTONIO DANIEL,JVR ,1.0,  41509,ZL05   ,XX,entrada,2025-09-01 11:13:00
0000-00019892-A,2025-08-30 11:18:11,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,14.0,  40646,ZL08   ,XX,entrada,2025-09-09 06:04:48
0000-00019893-A,2025-08-30 12:59:49,31383.0,HERRERA ANTONIO DANIEL,JVR ,18.0,  41509,Z12C   ,XX,entrada,2025-09-02 08:42:39
0000-00019893-A,2025-08-30 12:59:49,31383.0,HERRERA ANTONIO DANIEL,JVR ,6.0,  41509,ZL08   ,XX,entrada,2025-09-09 06:04:48
0000-00019897-A,2025-09-01 10:39:38,31383.0,HERRERA ANTONIO DANIEL,JVR ,5.0,  41509,ZL03   ,XX,entrada,2025-09-02 16:16:52
0000-00019897-A,2025-09-01 10:39:38,31383.0,HERRERA ANTONIO DANIEL,JVR ,23.0,  41509,ZL05   ,XX,entrada,2025-09-01 11:13:00
0000-00019898-A,2025-09-01 10:44:54,31126.0,VALLE REGIONAL SA,JVR ,1.0,  30465,ZL03   ,XX,entrada,2025-09-02 16:16:52
0000-00019898-A,2025-09-01 10:44:54,31126.0,VALLE REGIONAL SA,JVR ,4.0,  30465,ZL08   ,XX,entrada,2025-09-09 06:04:48
0000-00019900-A,2025-09-01 11:59:27,31126.0,VALLE REGIONAL SA,JVR ,11.0,  30465,Z12A   ,XX,entrada,2025-09-08 01:00:00
0000-00019904-A,2025-09-01 14:07:21,31093.0,TORRES FABIAN MARTIN,JVR ,39.0,  41458,ZL08   ,XX,entrada,2025-09-09 08:43:25
0000-00019904-A,2025-09-01 14:07:21,31093.0,TORRES FABIAN MARTIN,JVR ,23.0,  41458,ZL08   ,XX,entrada,2025-09-09 08:43:25
0000-00019914-A,2025-09-01 16:23:22,12410.0,GRAN HORTICOLA E HIJOS,JVR ,32.0,  41351,Z12A   ,XX,entrada,2025-09-08 01:00:00
0000-00019898-A,2025-09-01 10:44:54,31126.0,VALLE REGIONAL SA,JVR ,10.0,  30465,Z12B   ,XX,entrada,2025-09-02 16:16:52
0000-00019900-A,2025-09-01 11:59:27,31126.0,VALLE REGIONAL SA,JVR ,5.0,  30465,Z12A   ,XX,entrada,2025-09-08 01:00:00
0000-00019929-A,2025-09-02 11:16:38,31042.0,VERDE NATURAL HNOS.,JVR ,2.0,  40436,ZL05   ,XX,entrada,2025-09-02 13:30:31
0000-00019929-A,2025-09-02 11:16:38,31042.0,VERDE NATURAL HNOS.,JVR ,41.0,  40436,ZL03   ,XX,entrada,2025-09-02 16:16:52
0000-00019929-A,2025-09-02 11:16:38,31042.0,VERDE NATURAL HNOS.,JVR ,18.0,  40436,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019931-A,2025-09-02 11:27:29,31009.0,MOLINA ADRIAN DANIEL,JVR ,64.0,  30511,ZL05   ,XX,entrada,2025-09-02 13:30:31
0000-00019934-A,2025-09-02 11:37:42,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,67.0,  30721,ZL07   ,XX,entrada,2025-09-03 07:42:07
0000-00019936-A,2025-09-02 12:17:29,30428.0,LLANO ORGANICO Y CIA,JVR ,29.0,  41295,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019938-A,2025-09-02 12:25:49,30428.0,LLANO ORGANICO Y CIA,JVR ,22.0,  41295,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019938-A,2025-09-02 12:25:49,30428.0,LLANO ORGANICO Y CIA,JVR ,1.0,  41295,ZJR    ,XX,entrada,2025-09-16 13:15:05
0000-00019943-A,2025-09-02 15:41:34,30427.0,LADERA HORTICOLA Y CIA,JVR ,21.0,  41307,ZL07   ,XX,entrada,2025-09-02 20:51:38
0000-00019946-A,2025-09-02 16:00:18,31273.0,DUARTE MARCOS,JVR ,60.0,  30808,ZL08   ,XX,entrada,2025-09-02 17:50:54
0000-00019946-A,2025-09-02 16:00:18,31273.0,DUARTE MARCOS,JVR ,18.0,  30808,ZL07   ,XX,entrada,2025-09-02 20:51:38
0000-00019952-A,2025-09-02 16:42:04,40115.0,QUIROGA PEDRO,JVR ,57.0,  40587,ZL01   ,XX,entrada,2025-09-02 17:52:09
0000-00019952-A,2025-09-02 16:42:04,40115.0,QUIROGA PEDRO,JVR ,7.0,  40587,ZL08   ,XX,entrada,2025-09-02 17:50:54
0000-00019953-A,2025-09-02 17:23:35,40098.0,BOSQUE CENTRAL Y CIA,JVR ,28.0,  40388,ZL05   ,XX,entrada,2025-09-02 18:17:42
0000-00019955-A,2025-09-02 17:32:51,30927.0,VARGAS TOMAS ANTONIO,JVR ,23.0,  41084,ZL05   ,XX,entrada,2025-09-02 18:17:42
0000-00019957-A,2025-09-02 18:43:57,12471.0,VALLE RURAL S.A.,JVR ,85.0,  41405,ZL08   ,XX,entrada,2025-09-02 21:25:22
0000-00019963-A,2025-09-03 09:10:34,40071.0,RUIZ,JVR ,23.0,  30775,ZL07   ,XX,entrada,2025-09-10 09:10:43
0000-00019966-A,2025-09-03 09:43:30,31269.0,QUIROGA JAVIER,JVR ,22.0,  40665,ZL07   ,XX,entrada,2025-09-05 07:55:34
0000-00019967-A,2025-09-03 10:15:09,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,55.0,  30051,ZL07   ,XX,entrada,2025-09-05 07:55:34
0000-00019968-A,2025-09-03 11:23:05,20001.0,MESETA NATURAL Y CIA,JVR ,65.0,  40070,ZL07   ,XX,entrada,2025-09-05 07:55:34
0000-00019970-A,2025-09-03 11:33:17,30428.0,LLANO ORGANICO Y CIA,JVR ,20.0,  41295,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019972-A,2025-09-03 12:15:28,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,59.0,  30664,ZL07   ,XX,entrada,2025-09-10 09:10:43
0000-00019972-A,2025-09-03 12:15:28,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,12.0,  30664,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019973-A,2025-09-03 14:00:56,20001.0,MESETA NATURAL Y CIA,JVR ,65.0,  40070,ZL05   ,XX,entrada,2025-09-05 07:20:00
0000-00019977-A,2025-09-03 15:15:36,30428.0,LLANO ORGANICO Y CIA,JVR ,15.0,  41295,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019979-A,2025-09-03 15:20:31,30982.0,LARGO MODERNO HNOS.,JVR ,17.0,  40450,ZL05   ,XX,entrada,2025-09-03 17:30:00
0000-00019982-A,2025-09-03 17:24:21,40098.0,BOSQUE CENTRAL Y CIA,JVR ,16.0,  40388,Z19A   ,XX,entrada,2025-09-10 07:53:14
0000-00019984-A,2025-09-03 17:44:00,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,80.0,  30721,ZL05   ,XX,entrada,2025-09-05 07:20:00
0000-00019991-A,2025-09-04 09:23:17,30198.0,AURORA FEDERAL HNOS.,JVR ,1.0,  41029,Z19A   ,XX,entrada,2025-09-09 21:15:56
0000-00019991-A,2025-09-04 09:23:17,30198.0,AURORA FEDERAL HNOS.,JVR ,11.0,  41029,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019994-A,2025-09-04 10:12:46,40115.0,QUIROGA PEDRO,JVR ,57.0,  40587,ZL01   ,XX,entrada,2025-09-04 16:50:28
0000-00019994-A,2025-09-04 10:12:46,40115.0,QUIROGA PEDRO,JVR ,1.0,  40587,Z19A   ,XX,entrada,2025-09-10 07:53:14
0000-00019995-A,2025-09-04 10:39:40,30941.0,CAMPO REGIONAL S.A.,JVR ,14.0,  40238,ZL08   ,XX,entrada,2025-09-04 18:00:27
0000-00019995-A,2025-09-04 10:39:40,30941.0,CAMPO REGIONAL S.A.,JVR ,7.0,  40238,ZL07   ,XX,entrada,2025-09-09 16:01:56
0000-00019997-A,2025-09-04 10:50:25,31269.0,QUIROGA JAVIER,JVR ,10.0,  40665,ZL08   ,XX,entrada,2025-09-04 18:00:27
0000-00019998-A,2025-09-04 11:03:22,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,84.0,  30051,ZL08   ,XX,entrada,2025-09-04 18:00:27
0000-00020000-A,2025-09-04 12:37:32,20001.0,MESETA NATURAL Y CIA,JVR ,55.0,  40070,ZL08   ,XX,entrada,2025-09-08 07:01:23
0000-00020002-A,2025-09-04 13:50:01,30927.0,VARGAS TOMAS ANTONIO,JVR ,23.0,  41084,Z19A   ,XX,entrada,2025-09-10 07:53:14
0000-00020003-A,2025-09-04 13:57:22,30096.0,CUMBRE AGRARIO Y CIA,JVR ,19.0,  30096,ZL01   ,XX,entrada,2025-09-04 16:50:28
0000-00020003-A,2025-09-04 13:57:22,30096.0,CUMBRE AGRARIO Y CIA,JVR ,16.0,  30096,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00020003-A,2025-09-04 13:57:22,30096.0,CUMBRE AGRARIO Y CIA,JVR ,2.0,  30096,ZJR    ,XX,entrada,2025-09-16 13:15:05
0000-00020006-A,2025-09-04 14:41:14,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,56.0,  30515,ZL01   ,XX,entrada,2025-09-04 16:52:03
0000-00020009-A,2025-09-04 15:20:32,31223.0,CASCADA FERTIL S.A.,JVR ,45.0,  40817,ZL01   ,XX,entrada,2025-09-04 16:52:03
0000-00020009-A,2025-09-04 15:20:32,31223.0,CASCADA FERTIL S.A.,JVR ,9.0,  40817,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00020010-A,2025-09-04 17:14:33,30885.0,RINCON ORGANICO HNOS.,JVR ,24.0,  30885,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00020010-A,2025-09-04 17:14:33,30885.0,RINCON ORGANICO HNOS.,JVR ,51.0,  30885,Z3A    ,XX,entrada,2025-09-08 03:00:00
0000-00020017-A,2025-09-04 18:31:11,31273.0,DUARTE MARCOS,JVR ,59.0,  30808,ZL01   ,XX,entrada,2025-09-09 17:30:54
0000-00020021-A,2025-09-05 09:53:15,20001.0,MESETA NATURAL Y CIA,JVR ,12.0,  20001,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00020021-A,2025-09-05 09:53:15,20001.0,MESETA NATURAL Y CIA,JVR ,7.0,  20001,ZL05   ,XX,entrada,2025-09-05 13:55:11
0000-00020003-A,2025-09-04 13:57:22,12471.0,VALLE RURAL S.A.,JVR ,16.0,  41405,ZL05   ,XX,entrada,2025-09-05 19:54:49
0000-00020023-A,2025-09-05 10:12:41,30837.0,QUIROGA HERNAN LUCAS,JVR ,14.0,  30837,ZL05   ,XX,entrada,2025-09-05 21:30:30
0000-00020023-A,2025-09-05 10:12:41,30837.0,QUIROGA HERNAN LUCAS,JVR ,10.0,  30837,ZL08   ,XX,entrada,2025-09-09 11:07:51
0000-00020025-A,2025-09-05 10:20:16,12421.0,LUNA REAL HNOS.,JVR ,62.0,  41575,ZL05   ,XX,entrada,2025-09-05 21:29:17
0000-00020026-A,2025-09-05 10:33:40,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,22.0,  41537,ZL05   ,XX,entrada,2025-09-05 21:29:17
0000-00020026-A,2025-09-05 10:33:40,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,4.0,  41537,ZL08   ,XX,entrada,2025-09-09 11:07:51
0000-00019991-A,2025-09-04 09:23:17,30198.0,AURORA FEDERAL HNOS.,JVR ,1.0,  41029,Z19A   ,XX,entrada,2025-09-09 21:15:56
0000-00020029-A,2025-09-05 11:09:42,20001.0,MESETA NATURAL Y CIA,JVR ,17.0,  20001,ZL07   ,XX,entrada,2025-09-06 07:56:54
0000-00020031-A,2025-09-05 11:17:37,31096.0,SENDERO MAYOR SAS,JVR ,3.0,  41300,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00020031-A,2025-09-05 11:17:37,31096.0,SENDERO MAYOR SAS,JVR ,25.0,  41300,ZL07   ,XX,entrada,2025-09-06 07:56:54
0000-00020031-A,2025-09-05 11:17:37,31096.0,SENDERO MAYOR SAS,JVR ,4.0,  41300,ZL08   ,XX,entrada,2025-09-09 11:07:51
0000-00020033-A,2025-09-05 11:49:31,12445.0,MORALES HUGO,JVR ,20.0,  30402,ZL07   ,XX,entrada,2025-09-06 07:56:54
0000-00020033-A,2025-09-05 11:49:31,12445.0,MORALES HUGO,JVR ,1.0,  30402,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00020034-A,2025-09-05 12:04:38,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,44.0,  30051,ZL03   ,XX,entrada,2025-09-09 09:23:40
0000-00020034-A,2025-09-05 12:04:38,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,10.0,  30051,ZL07   ,XX,entrada,2025-09-06 07:56:54
0000-00020036-A,2025-09-05 12:14:58,31223.0,CASCADA FERTIL S.A.,JVR ,37.0,  40817,ZL07   ,XX,entrada,2025-09-06 07:56:54
0000-00020036-A,2025-09-05 12:14:58,30885.0,RINCON ORGANICO HNOS.,JVR ,20.0,  30885,ZL07   ,XX,entrada,2025-09-06 07:56:54
0000-00020039-A,2025-09-05 14:53:05,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,21.0,  40351,ZL03   ,XX,entrada,2025-09-05 20:13:34
0000-00020039-A,2025-09-05 14:53:05,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,6.0,  40351,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00019386-A,2025-08-08 14:32:32,31127.0,RINCON AGROPECUARIO SA,JVR ,15.0,  41517,ZL08   ,XX,entrada,2025-08-08 15:23:12
0000-00020039-A,2025-09-05 14:53:05,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,38.0,  40351,Z3D    ,XX,entrada,2025-09-09 06:04:48
0000-00020041-A,2025-09-05 15:36:11,30941.0,CAMPO REGIONAL S.A.,JVR ,12.0,  40238,ZL03   ,XX,entrada,2025-09-05 20:13:34
0000-00020042-A,2025-09-05 15:49:09,40071.0,RUIZ,JVR ,25.0,  30775,ZL08   ,XX,entrada,2025-09-10 08:59:06
0000-00020045-A,2025-09-05 16:32:52,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,25.0,  40430,ZL03   ,XX,entrada,2025-09-05 20:13:34
0000-00020047-A,2025-09-05 16:54:26,30357.0,CABRERA JAVIER RAUL,JVR ,28.0,  30357,ZL05   ,XX,entrada,2025-09-05 16:30:00
0000-00020052-A,2025-09-05 17:50:56,31042.0,VERDE NATURAL HNOS.,JVR ,38.0,  40436,ZL05   ,XX,entrada,2025-09-05 16:30:00
0000-00020052-A,2025-09-05 17:50:56,31042.0,VERDE NATURAL HNOS.,JVR ,3.0,  40436,ZL01   ,XX,entrada,2025-09-09 17:30:54
0000-00020052-A,2025-09-05 17:50:56,31042.0,VERDE NATURAL HNOS.,JVR ,13.0,  40436,ZL08   ,XX,entrada,2025-09-09 11:07:51
0000-00020054-A,2025-09-05 18:50:46,30927.0,VARGAS TOMAS ANTONIO,JVR ,6.0,  41084,ZL05   ,XX,entrada,2025-09-05 19:54:49
0000-00020054-A,2025-09-05 18:50:46,30927.0,VARGAS TOMAS ANTONIO,JVR ,4.0,  41084,Z19C   ,XX,entrada,2025-09-10 09:11:33
0000-00020054-A,2025-09-05 18:50:46,30927.0,VARGAS TOMAS ANTONIO,JVR ,2.0,  41084,ZL08   ,XX,entrada,2025-09-09 11:07:51
0000-00020057-A,2025-09-05 21:13:54,31273.0,DUARTE MARCOS,JVR ,44.0,  30808,Z19C   ,XX,entrada,2025-09-10 09:11:33
0000-00020057-A,2025-09-05 21:13:54,31273.0,DUARTE MARCOS,JVR ,24.0,  30808,ZL05   ,XX,entrada,2025-09-06 08:49:59
0000-00020064-A,2025-09-06 09:46:17,12421.0,LUNA REAL HNOS.,JVR ,40.0,  30469,ZL07   ,XX,entrada,2025-09-10 09:10:43
0000-00020066-A,2025-09-06 09:59:56,31383.0,HERRERA ANTONIO DANIEL,JVR ,13.0,  41509,ZL08   ,XX,entrada,2025-09-06 12:04:48
0000-00020066-A,2025-09-06 09:59:56,31383.0,HERRERA ANTONIO DANIEL,JVR ,4.0,  41509,ZL01   ,XX,entrada,2025-09-09 17:30:54
0000-00020066-A,2025-09-06 09:59:56,12421.0,LUNA REAL HNOS.,JVR ,8.0,  30469,ZL01   ,XX,entrada,2025-09-09 17:30:54
0000-00020054-A,2025-09-05 18:50:46,30927.0,VARGAS TOMAS ANTONIO,JVR ,11.0,  41084,ZL05   ,XX,entrada,2025-09-05 19:54:49
0000-00020068-A,2025-09-06 10:11:46,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,84.0,  30051,ZL08   ,XX,entrada,2025-09-06 12:04:48
0000-00020071-A,2025-09-06 11:30:18,31093.0,TORRES FABIAN MARTIN,JVR ,67.0,  40120,ZL08   ,XX,entrada,2025-09-06 13:32:36
0000-00020072-A,2025-09-06 11:46:24,31126.0,VALLE REGIONAL SA,JVR ,10.0,  30465,ZL08   ,XX,entrada,2025-09-08 03:00:00
0000-00020073-A,2025-09-06 12:16:27,31127.0,RINCON AGROPECUARIO SA,JVR ,39.0,  41517,Z12B   ,XX,entrada,2025-09-09 21:15:56
0000-00020073-A,2025-09-06 12:16:27,31127.0,RINCON AGROPECUARIO SA,JVR ,8.0,  41517,ZL08   ,XX,entrada,2025-09-06 12:30:00
0000-00020073-A,2025-09-06 12:16:27,31127.0,RINCON AGROPECUARIO SA,JVR ,1.0,  41517,ZJR    ,XX,entrada,2025-09-16 13:15:05
0000-00020075-A,2025-09-06 12:38:18,12421.0,LUNA REAL HNOS.,JVR ,18.0,  30469,Z3D    ,XX,entrada,2025-09-09 06:04:48
0000-00020075-A,2025-09-06 12:38:18,12421.0,LUNA REAL HNOS.,JVR ,9.0,  30469,Z12B   ,XX,entrada,2025-09-10 07:53:14
0000-00020077-A,2025-09-06 12:46:22,12421.0,LUNA REAL HNOS.,JVR ,38.0,  30469,ZL07   ,XX,entrada,2025-09-09 21:36:43
0000-00020082-A,2025-09-08 09:50:38,40069.0,ALVAREZ MARCELO,JVR ,28.0,  40294,ZL07   ,XX,entrada,2025-09-09 21:36:43
0000-00020087-A,2025-09-08 10:08:29,40069.0,ALVAREZ MARCELO,JVR ,2.0,  40294,ZL07   ,XX,entrada,2025-09-09 21:36:43
0000-00020087-A,2025-09-08 10:08:29,40069.0,ALVAREZ MARCELO,JVR ,10.0,  40294,ZL05   ,XX,entrada,2025-09-08 16:10:00
0000-00020088-A,2025-09-08 10:15:40,40115.0,QUIROGA PEDRO,JVR ,44.0,  40587,ZL05   ,XX,entrada,2025-09-08 16:10:00
0000-00020087-A,2025-09-08 10:08:29,40069.0,ALVAREZ MARCELO,JVR ,3.0,  40294,ZL07   ,XX,entrada,2025-09-08 17:19:44
0000-00020088-A,2025-09-08 10:15:40,40115.0,QUIROGA PEDRO,JVR ,20.0,  40587,ZL07   ,XX,entrada,2025-09-08 17:19:44
0000-00020072-A,2025-09-06 11:46:24,31126.0,VALLE REGIONAL SA,JVR ,4.0,  30465,ZL08   ,XX,entrada,2025-09-08 03:00:00
0000-00020072-A,2025-09-06 11:46:24,31126.0,VALLE REGIONAL SA,JVR ,5.0,  30465,ZL08   ,XX,entrada,2025-09-08 03:00:00
0000-00020090-A,2025-09-08 11:52:18,31042.0,VERDE NATURAL HNOS.,JVR ,40.0,  40436,ZL05   ,XX,entrada,2025-09-08 12:48:51
0000-00020093-A,2025-09-08 11:56:34,31029.0,RAMOS IGNACIO LEANDRO,JVR ,24.0,  41465,ZL07   ,XX,entrada,2025-09-08 17:19:44
0000-00020093-A,2025-09-08 11:56:34,31029.0,RAMOS IGNACIO LEANDRO,JVR ,7.0,  41465,ZL05   ,XX,entrada,2025-09-08 16:10:00
0000-00020090-A,2025-09-08 11:52:18,31042.0,VERDE NATURAL HNOS.,JVR ,1.0,  40436,ZL07   ,XX,entrada,2025-09-09 21:36:43
0000-00020090-A,2025-09-08 11:52:18,31042.0,VERDE NATURAL HNOS.,JVR ,15.0,  40436,ZL07   ,XX,entrada,2025-09-08 17:19:44
0000-00020094-A,2025-09-08 12:26:00,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,55.0,  30721,ZL05   ,XX,entrada,2025-09-08 16:10:00
0000-00020094-A,2025-09-08 12:26:00,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,19.0,  30721,ZL08   ,XX,entrada,2025-09-09 06:04:48
0000-00020096-A,2025-09-08 12:54:01,31261.0,LADERA REAL Y CIA,JVR ,11.0,  40272,Z3A    ,XX,entrada,2025-09-08 16:10:00
0000-00020096-A,2025-09-08 12:54:01,31261.0,LADERA REAL Y CIA,JVRE,45.0,  40272,Z3A    ,XX,entrada,2025-09-08 16:10:00
0000-00020096-A,2025-09-08 12:54:01,31261.0,LADERA REAL Y CIA,JVR ,8.0,  40272,ZJR    ,XX,entrada,2025-09-16 13:15:05
0000-00020104-A,2025-09-08 15:54:57,12421.0,LUNA REAL HNOS.,JVR ,14.0,  30469,ZL07   ,XX,entrada,2025-09-08 17:19:44
0000-00020104-A,2025-09-08 15:54:57,12421.0,LUNA REAL HNOS.,JVR ,6.0,  30469,ZL07   ,XX,entrada,2025-09-09 21:36:43
0000-00020104-A,2025-09-08 15:54:57,12421.0,LUNA REAL HNOS.,JVR ,1.0,  30469,ZJR    ,XX,entrada,2025-09-16 13:15:05
0000-00020106-A,2025-09-08 16:20:45,12421.0,LUNA REAL HNOS.,JVR ,80.0,  41575,ZL05   ,XX,entrada,2025-09-08 19:05:08
0000-00020107-A,2025-09-08 17:43:21,31096.0,SENDERO MAYOR SAS,JVR ,8.0,  41300,ZL05   ,XX,entrada,2025-09-08 19:05:08
0000-00020109-A,2025-09-08 19:21:06,12421.0,LUNA REAL HNOS.,JVR ,32.0,  30469,ZL07   ,XX,entrada,2025-09-09 21:36:43
0000-00020119-A,2025-09-09 12:04:23,30198.0,AURORA FEDERAL HNOS.,JVR ,13.0,  41029,ZL07   ,XX,entrada,2025-09-09 21:36:43
0000-00020119-A,2025-09-09 12:04:23,30198.0,AURORA FEDERAL HNOS.,JVR ,24.0,  41029,ZL08   ,XX,entrada,2025-09-09 15:15:47
0000-00020122-A,2025-09-09 15:19:13,30428.0,LLANO ORGANICO Y CIA,JVR ,23.0,  41295,ZL08   ,XX,entrada,2025-09-09 16:13:21
0000-00020125-A,2025-09-09 16:36:16,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,34.0,  41320,ZL08   ,XX,entrada,2025-09-09 19:28:37
0000-00020125-A,2025-09-09 16:36:16,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,5.0,  41320,ZL07   ,XX,entrada,2025-09-09 17:30:09
0000-00020126-A,2025-09-09 17:08:06,30428.0,LLANO ORGANICO Y CIA,JVR ,25.0,  41295,ZL08   ,XX,entrada,2025-09-09 19:28:37
0000-00020134-A,2025-09-10 09:09:26,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,20.0,  40646,ZL07   ,XX,entrada,2025-09-10 19:51:10
0000-00020159-A,2025-09-10 09:55:00,40115.0,QUIROGA PEDRO,JVR ,64.0,  40587,ZL07   ,XX,entrada,2025-09-11 09:27:08
0000-00020164-A,2025-09-10 10:22:39,30913.0,LEDESMA MIGUEL,JVR ,5.0,  30913,ZL08   ,XX,entrada,2025-09-10 19:00:00
0000-00020164-A,2025-09-10 10:22:39,30913.0,LEDESMA MIGUEL,JVR ,7.0,  30913,ZL07   ,XX,entrada,2025-09-11 09:27:08
0000-00020166-A,2025-09-10 10:25:42,31269.0,QUIROGA JAVIER,JVR ,20.0,  40665,ZL07   ,XX,entrada,2025-09-11 09:27:08
